団体コード	uid	都道府県名（漢字）	市区町村名（漢字）	都道府県名（かな）	市区町村名（かな）	lat	lng
462039	code46203	鹿児島県	鹿屋市	かごしまけん	かのやし	31.4223414	130.8702471
462047	code46204	鹿児島県	枕崎市	かごしまけん	まくらざきし	31.29259132	130.3100982
462063	code46206	鹿児島県	阿久根市	かごしまけん	あくねし	32.02384197	130.2347072
462080	code46208	鹿児島県	出水市	かごしまけん	いずみし	32.06755393	130.3725421
462101	code46210	鹿児島県	指宿市	かごしまけん	いぶすきし	31.22039684	130.5831009
462136	code46213	鹿児島県	西之表市	かごしまけん	にしのおもてし	30.70414786	131.0229733
462144	code46214	鹿児島県	垂水市	かごしまけん	たるみずし	31.52653406	130.7710371
462152	code46215	鹿児島県	薩摩川内市	かごしまけん	さつませんだいし	31.83796445	130.363249
462161	code46216	鹿児島県	日置市	かごしまけん	ひおきし	31.60828268	130.3908292
462179	code46217	鹿児島県	曽於市	かごしまけん	そおし	31.65363495	130.9889593
462187	code46218	鹿児島県	霧島市	かごしまけん	きりしまし	31.78031517	130.7756881
462195	code46219	鹿児島県	いちき串木野市	かごしまけん	いちきくしきのし	31.7375263	130.281349
462209	code46220	鹿児島県	南さつま市	かごしまけん	みなみさつまし	31.3663042	130.2512098
462217	code46221	鹿児島県	志布志市	かごしまけん	しぶしし	31.52508596	131.0871695
462225	code46222	鹿児島県	奄美市	かごしまけん	あまみし	28.31408747	129.4590156
462233	code46223	鹿児島県	南九州市	かごしまけん	みなみきゅうしゅうし	31.33563169	130.4371238
462241	code46224	鹿児島県	伊佐市	かごしまけん	いさし	32.06775843	130.58453
462250	code46225	鹿児島県	姶良市	かごしまけん	あいらし	31.76513326	130.6063835
463035	code46303	鹿児島県	三島村	かごしまけん	みしまむら	30.78993125	130.2941614
463043	code46304	鹿児島県	十島村	かごしまけん	としまむら	29.84512915	129.878306
463922	code46392	鹿児島県	さつま町	かごしまけん	さつまちょう	31.9342439	130.4854576
464040	code46404	鹿児島県	長島町	かごしまけん	ながしまちょう	32.17127341	130.1538863
464520	code46452	鹿児島県	湧水町	かごしまけん	ゆうすいちょう	31.96525263	130.7223545
464686	code46468	鹿児島県	大崎町	かごしまけん	おおさきちょう	31.48093094	130.972375
464821	code46482	鹿児島県	東串良町	かごしまけん	ひがしくしらちょう	31.38635013	130.9844214
464902	code46490	鹿児島県	錦江町	かごしまけん	きんこうちょう	31.21882981	130.852892
464911	code46491	鹿児島県	南大隅町	かごしまけん	みなみおおすみちょう	31.11204552	130.7663747
464929	code46492	鹿児島県	肝付町	かごしまけん	キモツキチョウ	31.25341441	130.9811111
465011	code46501	鹿児島県	中種子町	かごしまけん	なかたねちょう	30.53984218	130.9611622
465020	code46502	鹿児島県	南種子町	かごしまけん	みなみたねちょう	30.41869916	130.9142542
465054	code46505	鹿児島県	屋久島町	かごしまけん	やくしまちょう	30.34166564	130.5023568
465232	code46523	鹿児島県	大和村	かごしまけん	やまとそん	28.32983555	129.3542417
465241	code46524	鹿児島県	宇検村	かごしまけん	うけんそん	28.27008787	129.2610158
465259	code46525	鹿児島県	瀬戸内町	かごしまけん	せとうちちょう	28.19954806	129.3010267
465275	code46527	鹿児島県	龍郷町	かごしまけん	たつごうちょう	28.41874068	129.5887339
465291	code46529	鹿児島県	喜界町	かごしまけん	きかいちょう	28.328295	129.9737173
465305	code46530	鹿児島県	徳之島町	かごしまけん	とくのしまちょう	27.80113382	128.9688662
465313	code46531	鹿児島県	天城町	かごしまけん	あまぎちょう	27.80943331	128.9209611
465321	code46532	鹿児島県	伊仙町	かごしまけん	いせんちょう	27.70349275	128.9425741
465330	code46533	鹿児島県	和泊町	かごしまけん	わどまりちょう	27.4032	128.6394818
465348	code46534	鹿児島県	知名町	かごしまけん	ちなちょう	27.3665506	128.5665466
465356	code46535	鹿児島県	与論町	かごしまけん	よろんちょう	27.0446492	128.4252882
472018	code47201	沖縄県	那覇市	おきなわけん	なはし	26.22361492	127.6842898
472051	code47205	沖縄県	宜野湾市	おきなわけん	ぎのわんし	26.27345309	127.7566004
472077	code47207	沖縄県	石垣市	おきなわけん	いしがきし	24.45146582	124.2038563
472085	code47208	沖縄県	浦添市	おきなわけん	うらそえし	26.25520382	127.7166943
472093	code47209	沖縄県	名護市	おきなわけん	なごし	26.5780274	128.0159114
472107	code47210	沖縄県	糸満市	おきなわけん	いとまんし	26.12774921	127.6854497
472115	code47211	沖縄県	沖縄市	おきなわけん	おきなわし	26.35578579	127.8073068
472123	code47212	沖縄県	豊見城市	おきなわけん	とみぐすくし	26.1764324	127.6859288
472131	code47213	沖縄県	うるま市	おきなわけん	うるまし	26.38465848	127.846518
472140	code47214	沖縄県	宮古島市	おきなわけん	みやこじまし	24.78682056	125.322635
472158	code47215	沖縄県	南城市	おきなわけん	なんじょうし	26.16757005	127.7767704
473014	code47301	沖縄県	国頭村	おきなわけん	くにがみそん	26.76737313	128.2494808
473022	code47302	沖縄県	大宜味村	おきなわけん	おおぎみそん	26.66963757	128.1363191
473031	code47303	沖縄県	東村	おきなわけん	ひがしそん	26.63707196	128.1703845
473065	code47306	沖縄県	今帰仁村	おきなわけん	なきじんそん	26.66640514	127.9643809
473081	code47308	沖縄県	本部町	おきなわけん	もとぶちょう	26.66241517	127.9130476
473111	code47311	沖縄県	恩納村	おきなわけん	おんなそん	26.47082916	127.8458923
473138	code47313	沖縄県	宜野座村	おきなわけん	ぎのざそん	26.4959325	127.9732487
473146	code47314	沖縄県	金武町	おきなわけん	きんちょう	26.46505711	127.8918331
473154	code47315	沖縄県	伊江村	おきなわけん	いえそん	26.7199549	127.7920653
473243	code47324	沖縄県	読谷村	おきなわけん	よみたんそん	26.411327	127.7489435
473251	code47325	沖縄県	嘉手納町	おきなわけん	かでなちょう	26.3700644	127.7717347
473260	code47326	沖縄県	北谷町	おきなわけん	ちやたんちょう	26.3227138	127.7669463
473278	code47327	沖縄県	北中城村	おきなわけん	きたなかぐすくそん	26.30377573	127.798353
473286	code47328	沖縄県	中城村	おきなわけん	なかぐすくそん	26.26358358	127.7913806
473294	code47329	沖縄県	西原町	おきなわけん	にしはらちょう	26.22798609	127.7625005
473481	code47348	沖縄県	与那原町	おきなわけん	よなばるちょう	26.199706	127.7616971
473502	code47350	沖縄県	南風原町	おきなわけん	はえばるちょう	26.1991074	127.7301981
473537	code47353	沖縄県	渡嘉敷村	おきなわけん	とかしきそん	26.1824338	127.3538994
473545	code47354	沖縄県	座間味村	おきなわけん	ざまみそん	26.23787413	127.3076506
473553	code47355	沖縄県	粟国村	おきなわけん	あぐにそん	26.58529013	127.2297693
473561	code47356	沖縄県	渡名喜村	おきなわけん	となきそん	26.36203671	127.1495381
473570	code47357	沖縄県	南大東村	おきなわけん	みなみだいとうそん	25.8461921	131.2430887
473588	code47358	沖縄県	北大東村	おきなわけん	きただいとうそん	25.9484175	131.3043736
473596	code47359	沖縄県	伊平屋村	おきなわけん	いへやそん	27.0518055	127.9744687
473600	code47360	沖縄県	伊是名村	おきなわけん	いぜなそん	26.93434733	127.9404914
473618	code47361	沖縄県	久米島町	おきなわけん	くめじまちょう	26.3458969	126.7619285
473626	code47362	沖縄県	八重瀬町	おきなわけん	やえせちょう	26.14547129	127.7237901
473758	code47375	沖縄県	多良間村	おきなわけん	たらまそん	24.66111688	124.699041
473812	code47381	沖縄県	竹富町	おきなわけん	たけとみちょう	24.34657475	123.7970852
473821	code47382	沖縄県	与那国町	おきなわけん	よなぐにちょう	24.45539058	122.9881693
